==============================================================================
pg_resp benchmark raw output — arm P-def — workload d64-p16-c1
==============================================================================
arm            : P-def  (pg_resp on stock postgresql.conf)
workload       : data-size=64 pipeline=16 clients=1 threads=1 => 1 total connections
protocol       : 3 run(s) x 60s, ratio 1:10 SET:GET, key-pattern G:G, key-maximum 1000000 (bible §10)
started (UTC)  : 2026-08-05T22:42:10.486982+00:00
server note    : (none given)
client pinning : docker --cpuset-cpus 4-7 (memtier runs containerised; see bench/harness/box/memtier_benchmark)
warm-up        : v2 fixed key-count — 200000 requested, 200000 actual (200000 per connection x 1 connections), SET-only, G:G over 1M keys, 64 B values
server CPU     : 91 samples over ~91s — min 0.0%  median 53.3%  peak 57.6%  (100% = one logical CPU fully busy)
saturated      : NO (threshold 90% peak; recorded only, not enforced for this cell)
env class      : dedicated — publishable — dedicated-vCPU Linux box per Phase 4 environment amendment
publishable    : YES

credential note: any --authenticate value below is recorded verbatim on
purpose — iron rule 7 requires a command line that actually reruns. Per the
Phase 4 standing rule the benchmark box uses a freshly generated throwaway
password and is destroyed after the sweep; never reuse it anywhere.

memtier invocation (verbatim — this line is the contract, iron rule 7):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6379 --protocol=redis --ratio=1:10 --data-size=64 --key-pattern=G:G --key-maximum=1000000 --pipeline=16 --clients=1 --threads=1 --test-time=60 --run-count=3 --print-percentiles=50,99,99.9 --hide-histogram --print-all-runs --authenticate=2007c50d0d90210f7fa4cacdd4de1753

warm-up invocation (verbatim):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6379 --protocol=redis --ratio=1:0 --data-size=64 --key-pattern=G:G --key-maximum=1000000 --pipeline=16 --clients=1 --threads=1 --run-count=1 --hide-histogram --requests=200000 --authenticate=2007c50d0d90210f7fa4cacdd4de1753

regenerate this exact file with:
  bench/harness/sweep.py --arm P-def --port 6379 --data-size 64 --pipeline 16 --clients 1 --threads 1 --test-time 60 --run-count 3 --warmup-keys 200000 --env-class dedicated --client-cpus 4-7 --client-pin-mechanism docker-cpuset --memtier bench/harness/box/memtier_benchmark --require-exclusive --rerun-on-spread --out-dir bench/results/grid --auth-from-pg --psql bench/harness/box/psql --pg-host 127.0.0.1 --pg-port 28818

pre-run and post-run checks:
  - SHOW pg_resp.password -> set (read from the live instance, not assumed)
  - exclusivity: no other arm port answers
  - SET/GET probe OK over the measurement path (b'probe-ok' read back)
  - warm-up: v2 fixed key-count — 200000 requested, 200000 actual (200000 per connection x 1 connections), SET-only, G:G over 1M keys, 64 B values
  - NOAUTH occurrences in output: 0 (must be 0)
  - per-run ops/sec: #1 305,206, #2 299,900, #3 302,848
  - median run: #3 (302,847.90 ops/s) — median, NOT memtier's AGGREGATED AVERAGE (a mean)
  - spread (max-min)/median: 1.75% (threshold 8.0%) -> OK
  - GET hit rate: 89.72% (must be > 0)

live server configuration, read from the RUNNING server (ENV.md §21.3):
  SHOW pg_resp.max_memory = 256MB
  SHOW pg_resp.eviction = clock_lru
  SHOW pg_resp.bind_address = 127.0.0.1
  SHOW shared_preload_libraries = pg_resp.so
  SHOW shared_buffers = 128MB
  SHOW synchronous_commit = on

server CPU samples, ~1s apart (total, then per container):
      46.1%  pg_resp_bench_pg=46.1%
      49.7%  pg_resp_bench_pg=49.7%
      50.1%  pg_resp_bench_pg=50.1%
      49.6%  pg_resp_bench_pg=49.6%
      50.6%  pg_resp_bench_pg=50.6%
      50.8%  pg_resp_bench_pg=50.8%
      51.4%  pg_resp_bench_pg=51.4%
      51.4%  pg_resp_bench_pg=51.4%
      51.5%  pg_resp_bench_pg=51.5%
      52.0%  pg_resp_bench_pg=52.0%
      51.7%  pg_resp_bench_pg=51.7%
      57.6%  pg_resp_bench_pg=57.6%
      51.6%  pg_resp_bench_pg=51.6%
      51.6%  pg_resp_bench_pg=51.6%
      52.7%  pg_resp_bench_pg=52.7%
      51.6%  pg_resp_bench_pg=51.6%
      52.8%  pg_resp_bench_pg=52.8%
      52.6%  pg_resp_bench_pg=52.6%
      52.9%  pg_resp_bench_pg=52.9%
      53.0%  pg_resp_bench_pg=53.0%
      51.9%  pg_resp_bench_pg=51.9%
      53.4%  pg_resp_bench_pg=53.4%
      53.1%  pg_resp_bench_pg=53.1%
      52.9%  pg_resp_bench_pg=52.9%
      53.5%  pg_resp_bench_pg=53.5%
      52.8%  pg_resp_bench_pg=52.8%
      53.5%  pg_resp_bench_pg=53.5%
      56.3%  pg_resp_bench_pg=56.3%
      53.2%  pg_resp_bench_pg=53.2%
      53.6%  pg_resp_bench_pg=53.6%
      23.3%  pg_resp_bench_pg=23.3%
      53.9%  pg_resp_bench_pg=53.9%
      53.8%  pg_resp_bench_pg=53.8%
      53.5%  pg_resp_bench_pg=53.5%
      54.0%  pg_resp_bench_pg=54.0%
      53.7%  pg_resp_bench_pg=53.7%
      54.3%  pg_resp_bench_pg=54.3%
      53.7%  pg_resp_bench_pg=53.7%
      53.3%  pg_resp_bench_pg=53.3%
      54.0%  pg_resp_bench_pg=54.0%
      53.5%  pg_resp_bench_pg=53.5%
      53.9%  pg_resp_bench_pg=53.9%
      54.4%  pg_resp_bench_pg=54.4%
      53.3%  pg_resp_bench_pg=53.3%
      53.6%  pg_resp_bench_pg=53.6%
      53.4%  pg_resp_bench_pg=53.4%
      53.5%  pg_resp_bench_pg=53.5%
      53.2%  pg_resp_bench_pg=53.2%
      53.5%  pg_resp_bench_pg=53.5%
      53.5%  pg_resp_bench_pg=53.5%
      53.0%  pg_resp_bench_pg=53.0%
      53.9%  pg_resp_bench_pg=53.9%
      54.0%  pg_resp_bench_pg=54.0%
      53.6%  pg_resp_bench_pg=53.6%
      53.4%  pg_resp_bench_pg=53.4%
      52.7%  pg_resp_bench_pg=52.7%
      53.0%  pg_resp_bench_pg=53.0%
      54.4%  pg_resp_bench_pg=54.4%
      52.8%  pg_resp_bench_pg=52.8%
      53.1%  pg_resp_bench_pg=53.1%
       0.0%  pg_resp_bench_pg=0.0%
      52.5%  pg_resp_bench_pg=52.5%
      54.0%  pg_resp_bench_pg=54.0%
      51.6%  pg_resp_bench_pg=51.6%
      53.9%  pg_resp_bench_pg=53.9%
      52.9%  pg_resp_bench_pg=52.9%
      52.2%  pg_resp_bench_pg=52.2%
      53.7%  pg_resp_bench_pg=53.7%
      52.8%  pg_resp_bench_pg=52.8%
      54.1%  pg_resp_bench_pg=54.1%
      53.6%  pg_resp_bench_pg=53.6%
      53.3%  pg_resp_bench_pg=53.3%
      54.3%  pg_resp_bench_pg=54.3%
      52.1%  pg_resp_bench_pg=52.1%
      53.4%  pg_resp_bench_pg=53.4%
      53.6%  pg_resp_bench_pg=53.6%
      51.5%  pg_resp_bench_pg=51.5%
      54.2%  pg_resp_bench_pg=54.2%
      52.2%  pg_resp_bench_pg=52.2%
      54.1%  pg_resp_bench_pg=54.1%
      54.2%  pg_resp_bench_pg=54.2%
      53.0%  pg_resp_bench_pg=53.0%
      53.9%  pg_resp_bench_pg=53.9%
      53.4%  pg_resp_bench_pg=53.4%
      53.9%  pg_resp_bench_pg=53.9%
      53.6%  pg_resp_bench_pg=53.6%
      51.8%  pg_resp_bench_pg=51.8%
      54.2%  pg_resp_bench_pg=54.2%
      53.5%  pg_resp_bench_pg=53.5%
      53.8%  pg_resp_bench_pg=53.8%
      24.2%  pg_resp_bench_pg=24.2%

==============================================================================
raw memtier output follows
==============================================================================
1         Threads
1         Connections per thread
60        Seconds


RUN #1 RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        27746.00          ---          ---         0.05113         0.05500         0.06300         0.08700      2980.34 
Gets       277459.92    199375.21     78084.71         0.05106         0.05500         0.06300         0.08700     23415.73 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     305205.92    199375.21     78084.71         0.05107         0.05500         0.06300         0.08700     26396.07 


RUN #2 RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        27263.63          ---          ---         0.05242         0.05500         0.07100         0.09500      2928.52 
Gets       272636.27    244624.20     28012.07         0.05238         0.05500         0.07100         0.08700     26148.49 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     299899.90    244624.20     28012.07         0.05238         0.05500         0.07100         0.08700     29077.01 


RUN #3 RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        27531.63          ---          ---         0.05219         0.05500         0.07100         0.08700      2957.31 
Gets       275316.27    247022.78     28293.48         0.05215         0.05500         0.07100         0.08700     26405.14 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     302847.90    247022.78     28293.48         0.05216         0.05500         0.07100         0.08700     29362.45 


BEST RUN RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        27746.00          ---          ---         0.05113         0.05500         0.06300         0.08700      2980.34 
Gets       277459.92    199375.21     78084.71         0.05106         0.05500         0.06300         0.08700     23415.73 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     305205.92    199375.21     78084.71         0.05107         0.05500         0.06300         0.08700     26396.07 


WORST RUN RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets        27746.00          ---          ---         0.05113         0.05500         0.06300         0.08700      2980.34 
Gets       277459.92    199375.21     78084.71         0.05106         0.05500         0.06300         0.08700     23415.73 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     305205.92    199375.21     78084.71         0.05107         0.05500         0.06300         0.08700     26396.07 


AGGREGATED AVERAGE RESULTS (3 runs)
============================================================================================================================
