==============================================================================
pg_resp benchmark raw output — arm V-opt — workload d1024-p1-c64
==============================================================================
arm            : V-opt  (Valkey, same tuning as R-opt (the license-clean incumbent))
workload       : data-size=1024 pipeline=1 clients=16 threads=4 => 64 total connections
protocol       : 3 run(s) x 60s, ratio 1:10 SET:GET, key-pattern G:G, key-maximum 1000000 (bible §10)
started (UTC)  : 2026-08-06T01:40:32.836153+00:00
server note    : (none given)
client pinning : docker --cpuset-cpus 4-7 (memtier runs containerised; see bench/harness/box/memtier_benchmark)
warm-up        : v2 fixed key-count — 200000 requested, 200000 actual (3125 per connection x 64 connections), SET-only, G:G over 1M keys, 1024 B values
server CPU     : 91 samples over ~91s — min 2.6%  median 102.0%  peak 103.0%  (100% = one logical CPU fully busy)
saturated      : YES (threshold 90% peak; recorded only, not enforced for this cell)
env class      : dedicated — publishable — dedicated-vCPU Linux box per Phase 4 environment amendment
publishable    : YES

credential note: any --authenticate value below is recorded verbatim on
purpose — iron rule 7 requires a command line that actually reruns. Per the
Phase 4 standing rule the benchmark box uses a freshly generated throwaway
password and is destroyed after the sweep; never reuse it anywhere.

memtier invocation (verbatim — this line is the contract, iron rule 7):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6382 --protocol=redis --ratio=1:10 --data-size=1024 --key-pattern=G:G --key-maximum=1000000 --pipeline=1 --clients=16 --threads=4 --test-time=60 --run-count=3 --print-percentiles=50,99,99.9 --hide-histogram --print-all-runs

warm-up invocation (verbatim):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6382 --protocol=redis --ratio=1:0 --data-size=1024 --key-pattern=G:G --key-maximum=1000000 --pipeline=1 --clients=16 --threads=4 --run-count=1 --hide-histogram --requests=3125

regenerate this exact file with:
  bench/harness/sweep.py --arm V-opt --port 6382 --data-size 1024 --pipeline 1 --clients 16 --threads 4 --test-time 60 --run-count 3 --warmup-keys 200000 --env-class dedicated --client-cpus 4-7 --client-pin-mechanism docker-cpuset --memtier bench/harness/box/memtier_benchmark --require-exclusive --rerun-on-spread --out-dir bench/results/grid

pre-run and post-run checks:
  - exclusivity: no other arm port answers
  - SET/GET probe OK over the measurement path (b'probe-ok' read back)
  - warm-up: v2 fixed key-count — 200000 requested, 200000 actual (3125 per connection x 64 connections), SET-only, G:G over 1M keys, 1024 B values
  - NOAUTH occurrences in output: 0 (must be 0)
  - per-run ops/sec: #1 105,075, #2 103,957, #3 103,497
  - median run: #2 (103,957.39 ops/s) — median, NOT memtier's AGGREGATED AVERAGE (a mean)
  - spread (max-min)/median: 1.52% (threshold 8.0%) -> OK
  - GET hit rate: 5.11% (must be > 0)

live server configuration, read from the RUNNING server (ENV.md §21.3):
  CONFIG GET save -> *2 $4 save $0
  CONFIG GET appendonly -> *2 $10 appendonly $2 no
  CONFIG GET io-threads -> *2 $10 io-threads $1 1
  CONFIG GET maxmemory -> *2 $9 maxmemory $9 268435456
  CONFIG GET maxmemory-policy -> *2 $16 maxmemory-policy $11 allkeys-lru

server CPU samples, ~1s apart (total, then per container):
      92.8%  pg_resp_bench_V_opt=92.8%
     101.7%  pg_resp_bench_V_opt=101.7%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.5%  pg_resp_bench_V_opt=101.5%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.3%  pg_resp_bench_V_opt=102.3%
     102.0%  pg_resp_bench_V_opt=102.0%
     101.6%  pg_resp_bench_V_opt=101.6%
     101.8%  pg_resp_bench_V_opt=101.8%
     102.6%  pg_resp_bench_V_opt=102.6%
     101.2%  pg_resp_bench_V_opt=101.2%
     102.6%  pg_resp_bench_V_opt=102.6%
     103.0%  pg_resp_bench_V_opt=103.0%
     102.0%  pg_resp_bench_V_opt=102.0%
     101.7%  pg_resp_bench_V_opt=101.7%
     101.6%  pg_resp_bench_V_opt=101.6%
     102.7%  pg_resp_bench_V_opt=102.7%
     101.3%  pg_resp_bench_V_opt=101.3%
     102.0%  pg_resp_bench_V_opt=102.0%
     102.4%  pg_resp_bench_V_opt=102.4%
     101.6%  pg_resp_bench_V_opt=101.6%
     102.5%  pg_resp_bench_V_opt=102.5%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.3%  pg_resp_bench_V_opt=101.3%
     102.6%  pg_resp_bench_V_opt=102.6%
     102.2%  pg_resp_bench_V_opt=102.2%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.3%  pg_resp_bench_V_opt=101.3%
     102.1%  pg_resp_bench_V_opt=102.1%
      46.3%  pg_resp_bench_V_opt=46.3%
     101.6%  pg_resp_bench_V_opt=101.6%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.1%  pg_resp_bench_V_opt=102.1%
     101.5%  pg_resp_bench_V_opt=101.5%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.9%  pg_resp_bench_V_opt=101.9%
     101.6%  pg_resp_bench_V_opt=101.6%
     102.6%  pg_resp_bench_V_opt=102.6%
     101.6%  pg_resp_bench_V_opt=101.6%
     101.8%  pg_resp_bench_V_opt=101.8%
     102.4%  pg_resp_bench_V_opt=102.4%
     101.7%  pg_resp_bench_V_opt=101.7%
     102.1%  pg_resp_bench_V_opt=102.1%
     101.9%  pg_resp_bench_V_opt=101.9%
     102.2%  pg_resp_bench_V_opt=102.2%
     102.4%  pg_resp_bench_V_opt=102.4%
     101.1%  pg_resp_bench_V_opt=101.1%
     102.5%  pg_resp_bench_V_opt=102.5%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.0%  pg_resp_bench_V_opt=102.0%
     102.2%  pg_resp_bench_V_opt=102.2%
     102.2%  pg_resp_bench_V_opt=102.2%
     102.1%  pg_resp_bench_V_opt=102.1%
     101.9%  pg_resp_bench_V_opt=101.9%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.5%  pg_resp_bench_V_opt=101.5%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.8%  pg_resp_bench_V_opt=101.8%
       2.6%  pg_resp_bench_V_opt=2.6%
     102.0%  pg_resp_bench_V_opt=102.0%
     101.8%  pg_resp_bench_V_opt=101.8%
     102.5%  pg_resp_bench_V_opt=102.5%
     101.7%  pg_resp_bench_V_opt=101.7%
     102.0%  pg_resp_bench_V_opt=102.0%
     102.2%  pg_resp_bench_V_opt=102.2%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.5%  pg_resp_bench_V_opt=101.5%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.4%  pg_resp_bench_V_opt=102.4%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.7%  pg_resp_bench_V_opt=101.7%
     101.6%  pg_resp_bench_V_opt=101.6%
     102.1%  pg_resp_bench_V_opt=102.1%
     102.1%  pg_resp_bench_V_opt=102.1%
     101.6%  pg_resp_bench_V_opt=101.6%
     101.6%  pg_resp_bench_V_opt=101.6%
     102.5%  pg_resp_bench_V_opt=102.5%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.7%  pg_resp_bench_V_opt=101.7%
     102.0%  pg_resp_bench_V_opt=102.0%
     102.5%  pg_resp_bench_V_opt=102.5%
     101.9%  pg_resp_bench_V_opt=101.9%
     101.6%  pg_resp_bench_V_opt=101.6%
     101.8%  pg_resp_bench_V_opt=101.8%
     101.7%  pg_resp_bench_V_opt=101.7%
     101.4%  pg_resp_bench_V_opt=101.4%
     102.2%  pg_resp_bench_V_opt=102.2%
     101.7%  pg_resp_bench_V_opt=101.7%
      40.6%  pg_resp_bench_V_opt=40.6%

==============================================================================
raw memtier output follows
==============================================================================
4         Threads
16        Connections per thread
60        Seconds


RUN #1 RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         9552.78          ---          ---         0.60984         0.59900         1.15900         1.25500     10000.50 
Gets        95522.58      4220.04     91302.54         0.60911         0.59900         1.15900         1.24700      7873.90 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     105075.36      4220.04     91302.54         0.60918         0.59900         1.15900         1.24700     17874.40 


RUN #2 RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         9451.09          ---          ---         0.61616         0.60700         1.15900         1.26300      9894.04 
Gets        94506.30      4832.63     89673.67         0.61569         0.60700         1.15900         1.26300      8450.18 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     103957.39      4832.63     89673.67         0.61573         0.60700         1.15900         1.26300     18344.22 


RUN #3 RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         9409.37          ---          ---         0.61904         0.60700         1.17500         1.26300      9850.37 
Gets        94088.01      4826.80     89261.21         0.61840         0.60700         1.16700         1.26300      8428.39 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     103497.38      4826.80     89261.21         0.61846         0.60700         1.16700         1.26300     18278.76 


BEST RUN RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         9552.78          ---          ---         0.60984         0.59900         1.15900         1.25500     10000.50 
Gets        95522.58      4220.04     91302.54         0.60911         0.59900         1.15900         1.24700      7873.90 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals     105075.36      4220.04     91302.54         0.60918         0.59900         1.15900         1.24700     17874.40 


WORST RUN RESULTS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
