==============================================================================
pg_resp benchmark raw output — arm R-def — workload d64-p16-c1
==============================================================================
arm            : R-def  (Redis, stock config (RDB snapshots on — what most people run))
workload       : data-size=64 pipeline=16 clients=1 threads=1 => 1 total connections
protocol       : 3 run(s) x 60s, ratio 1:10 SET:GET, key-pattern G:G, key-maximum 1000000 (bible §10)
started (UTC)  : 2026-08-06T00:04:07.589746+00:00
server note    : (none given)
client pinning : docker --cpuset-cpus 4-7 (memtier runs containerised; see bench/harness/box/memtier_benchmark)
warm-up        : v2 fixed key-count — 200000 requested, 200000 actual (200000 per connection x 1 connections), SET-only, G:G over 1M keys, 64 B values
server CPU     : 91 samples over ~91s — min 4.0%  median 56.8%  peak 108.7%  (100% = one logical CPU fully busy)
saturated      : YES (threshold 90% peak; recorded only, not enforced for this cell)
env class      : dedicated — publishable — dedicated-vCPU Linux box per Phase 4 environment amendment
publishable    : YES

credential note: any --authenticate value below is recorded verbatim on
purpose — iron rule 7 requires a command line that actually reruns. Per the
Phase 4 standing rule the benchmark box uses a freshly generated throwaway
password and is destroyed after the sweep; never reuse it anywhere.

memtier invocation (verbatim — this line is the contract, iron rule 7):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6380 --protocol=redis --ratio=1:10 --data-size=64 --key-pattern=G:G --key-maximum=1000000 --pipeline=16 --clients=1 --threads=1 --test-time=60 --run-count=3 --print-percentiles=50,99,99.9 --hide-histogram --print-all-runs

warm-up invocation (verbatim):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6380 --protocol=redis --ratio=1:0 --data-size=64 --key-pattern=G:G --key-maximum=1000000 --pipeline=16 --clients=1 --threads=1 --run-count=1 --hide-histogram --requests=200000

regenerate this exact file with:
  bench/harness/sweep.py --arm R-def --port 6380 --data-size 64 --pipeline 16 --clients 1 --threads 1 --test-time 60 --run-count 3 --warmup-keys 200000 --env-class dedicated --client-cpus 4-7 --client-pin-mechanism docker-cpuset --memtier bench/harness/box/memtier_benchmark --require-exclusive --rerun-on-spread --out-dir bench/results/grid

pre-run and post-run checks:
  - exclusivity: no other arm port answers
  - SET/GET probe OK over the measurement path (b'probe-ok' read back)
  - warm-up: v2 fixed key-count — 200000 requested, 200000 actual (200000 per connection x 1 connections), SET-only, G:G over 1M keys, 64 B values
  - NOAUTH occurrences in output: 0 (must be 0)
  - per-run ops/sec: #1 274,007, #2 271,785, #3 269,523
  - median run: #2 (271,785.49 ops/s) — median, NOT memtier's AGGREGATED AVERAGE (a mean)
  - spread (max-min)/median: 1.65% (threshold 8.0%) -> OK
  - GET hit rate: 88.21% (must be > 0)

live server configuration, read from the RUNNING server (ENV.md §21.3):
  CONFIG GET save -> *2 $4 save $23 3600 1 300 100 60 10000
  CONFIG GET appendonly -> *2 $10 appendonly $2 no
  CONFIG GET io-threads -> *2 $10 io-threads $1 1
  CONFIG GET maxmemory -> *2 $9 maxmemory $1 0
  CONFIG GET maxmemory-policy -> *2 $16 maxmemory-policy $10 noeviction

server CPU samples, ~1s apart (total, then per container):
      50.2%  pg_resp_bench_R_def=50.2%
      54.9%  pg_resp_bench_R_def=54.9%
      55.9%  pg_resp_bench_R_def=55.9%
      58.3%  pg_resp_bench_R_def=58.3%
      54.8%  pg_resp_bench_R_def=54.8%
      55.3%  pg_resp_bench_R_def=55.3%
      55.4%  pg_resp_bench_R_def=55.4%
      56.5%  pg_resp_bench_R_def=56.5%
      55.5%  pg_resp_bench_R_def=55.5%
      56.8%  pg_resp_bench_R_def=56.8%
      57.1%  pg_resp_bench_R_def=57.1%
      56.1%  pg_resp_bench_R_def=56.1%
      57.2%  pg_resp_bench_R_def=57.2%
      57.2%  pg_resp_bench_R_def=57.2%
      57.2%  pg_resp_bench_R_def=57.2%
      56.5%  pg_resp_bench_R_def=56.5%
      56.2%  pg_resp_bench_R_def=56.2%
      57.2%  pg_resp_bench_R_def=57.2%
      60.7%  pg_resp_bench_R_def=60.7%
      56.6%  pg_resp_bench_R_def=56.6%
      56.2%  pg_resp_bench_R_def=56.2%
      56.2%  pg_resp_bench_R_def=56.2%
      56.4%  pg_resp_bench_R_def=56.4%
      57.0%  pg_resp_bench_R_def=57.0%
      56.5%  pg_resp_bench_R_def=56.5%
      56.6%  pg_resp_bench_R_def=56.6%
      56.3%  pg_resp_bench_R_def=56.3%
      57.2%  pg_resp_bench_R_def=57.2%
      56.7%  pg_resp_bench_R_def=56.7%
      85.0%  pg_resp_bench_R_def=85.0%
      26.5%  pg_resp_bench_R_def=26.5%
      57.4%  pg_resp_bench_R_def=57.4%
      56.1%  pg_resp_bench_R_def=56.1%
      56.3%  pg_resp_bench_R_def=56.3%
      57.6%  pg_resp_bench_R_def=57.6%
      57.2%  pg_resp_bench_R_def=57.2%
      57.1%  pg_resp_bench_R_def=57.1%
      56.3%  pg_resp_bench_R_def=56.3%
      56.8%  pg_resp_bench_R_def=56.8%
      56.8%  pg_resp_bench_R_def=56.8%
      56.7%  pg_resp_bench_R_def=56.7%
      56.9%  pg_resp_bench_R_def=56.9%
      56.2%  pg_resp_bench_R_def=56.2%
      56.7%  pg_resp_bench_R_def=56.7%
      56.8%  pg_resp_bench_R_def=56.8%
      56.6%  pg_resp_bench_R_def=56.6%
      56.5%  pg_resp_bench_R_def=56.5%
      56.4%  pg_resp_bench_R_def=56.4%
      57.0%  pg_resp_bench_R_def=57.0%
      56.3%  pg_resp_bench_R_def=56.3%
      56.3%  pg_resp_bench_R_def=56.3%
      57.0%  pg_resp_bench_R_def=57.0%
      55.8%  pg_resp_bench_R_def=55.8%
      56.6%  pg_resp_bench_R_def=56.6%
      57.0%  pg_resp_bench_R_def=57.0%
      57.1%  pg_resp_bench_R_def=57.1%
      56.8%  pg_resp_bench_R_def=56.8%
      56.8%  pg_resp_bench_R_def=56.8%
      57.5%  pg_resp_bench_R_def=57.5%
     108.7%  pg_resp_bench_R_def=108.7%
       4.0%  pg_resp_bench_R_def=4.0%
      57.0%  pg_resp_bench_R_def=57.0%
      56.1%  pg_resp_bench_R_def=56.1%
      57.4%  pg_resp_bench_R_def=57.4%
      56.0%  pg_resp_bench_R_def=56.0%
