==============================================================================
pg_resp benchmark raw output — arm R-opt — workload d1024-p1-c64
==============================================================================
arm            : R-opt  (Redis, cache-tuned: save "", appendonly no, maxmemory + allkeys-lru)
workload       : data-size=1024 pipeline=1 clients=16 threads=4 => 64 total connections
protocol       : 3 run(s) x 60s, ratio 1:10 SET:GET, key-pattern G:G, key-maximum 1000000 (bible §10)
started (UTC)  : 2026-08-06T01:00:08.936052+00:00
server note    : (none given)
client pinning : docker --cpuset-cpus 4-7 (memtier runs containerised; see bench/harness/box/memtier_benchmark)
warm-up        : v2 fixed key-count — 200000 requested, 200000 actual (3125 per connection x 64 connections), SET-only, G:G over 1M keys, 1024 B values
server CPU     : 91 samples over ~91s — min 0.2%  median 102.1%  peak 102.9%  (100% = one logical CPU fully busy)
saturated      : YES (threshold 90% peak; recorded only, not enforced for this cell)
env class      : dedicated — publishable — dedicated-vCPU Linux box per Phase 4 environment amendment
publishable    : YES

credential note: any --authenticate value below is recorded verbatim on
purpose — iron rule 7 requires a command line that actually reruns. Per the
Phase 4 standing rule the benchmark box uses a freshly generated throwaway
password and is destroyed after the sweep; never reuse it anywhere.

memtier invocation (verbatim — this line is the contract, iron rule 7):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6381 --protocol=redis --ratio=1:10 --data-size=1024 --key-pattern=G:G --key-maximum=1000000 --pipeline=1 --clients=16 --threads=4 --test-time=60 --run-count=3 --print-percentiles=50,99,99.9 --hide-histogram --print-all-runs

warm-up invocation (verbatim):
  bench/harness/box/memtier_benchmark --host=127.0.0.1 --port=6381 --protocol=redis --ratio=1:0 --data-size=1024 --key-pattern=G:G --key-maximum=1000000 --pipeline=1 --clients=16 --threads=4 --run-count=1 --hide-histogram --requests=3125

regenerate this exact file with:
  bench/harness/sweep.py --arm R-opt --port 6381 --data-size 1024 --pipeline 1 --clients 16 --threads 4 --test-time 60 --run-count 3 --warmup-keys 200000 --env-class dedicated --client-cpus 4-7 --client-pin-mechanism docker-cpuset --memtier bench/harness/box/memtier_benchmark --require-exclusive --rerun-on-spread --out-dir bench/results/grid

pre-run and post-run checks:
  - exclusivity: no other arm port answers
  - SET/GET probe OK over the measurement path (b'probe-ok' read back)
  - warm-up: v2 fixed key-count — 200000 requested, 200000 actual (3125 per connection x 64 connections), SET-only, G:G over 1M keys, 1024 B values
  - NOAUTH occurrences in output: 0 (must be 0)
  - per-run ops/sec: #1 105,238, #2 104,969, #3 102,398
  - median run: #2 (104,968.56 ops/s) — median, NOT memtier's AGGREGATED AVERAGE (a mean)
  - spread (max-min)/median: 2.71% (threshold 8.0%) -> OK
  - GET hit rate: 5.09% (must be > 0)

live server configuration, read from the RUNNING server (ENV.md §21.3):
  CONFIG GET save -> *2 $4 save $0
  CONFIG GET appendonly -> *2 $10 appendonly $2 no
  CONFIG GET io-threads -> *2 $10 io-threads $1 1
  CONFIG GET maxmemory -> *2 $9 maxmemory $9 268435456
  CONFIG GET maxmemory-policy -> *2 $16 maxmemory-policy $11 allkeys-lru

server CPU samples, ~1s apart (total, then per container):
      91.6%  pg_resp_bench_R_opt=91.6%
     102.8%  pg_resp_bench_R_opt=102.8%
     102.1%  pg_resp_bench_R_opt=102.1%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.5%  pg_resp_bench_R_opt=102.5%
     102.9%  pg_resp_bench_R_opt=102.9%
     101.8%  pg_resp_bench_R_opt=101.8%
     102.1%  pg_resp_bench_R_opt=102.1%
     102.0%  pg_resp_bench_R_opt=102.0%
     101.5%  pg_resp_bench_R_opt=101.5%
     102.5%  pg_resp_bench_R_opt=102.5%
     102.3%  pg_resp_bench_R_opt=102.3%
     102.1%  pg_resp_bench_R_opt=102.1%
     101.1%  pg_resp_bench_R_opt=101.1%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.2%  pg_resp_bench_R_opt=102.2%
     101.8%  pg_resp_bench_R_opt=101.8%
     102.4%  pg_resp_bench_R_opt=102.4%
     102.1%  pg_resp_bench_R_opt=102.1%
     102.5%  pg_resp_bench_R_opt=102.5%
     101.8%  pg_resp_bench_R_opt=101.8%
     102.0%  pg_resp_bench_R_opt=102.0%
     102.1%  pg_resp_bench_R_opt=102.1%
     101.8%  pg_resp_bench_R_opt=101.8%
     102.0%  pg_resp_bench_R_opt=102.0%
     102.0%  pg_resp_bench_R_opt=102.0%
     102.0%  pg_resp_bench_R_opt=102.0%
     102.1%  pg_resp_bench_R_opt=102.1%
     101.7%  pg_resp_bench_R_opt=101.7%
     102.7%  pg_resp_bench_R_opt=102.7%
      45.3%  pg_resp_bench_R_opt=45.3%
     101.5%  pg_resp_bench_R_opt=101.5%
     102.3%  pg_resp_bench_R_opt=102.3%
     101.6%  pg_resp_bench_R_opt=101.6%
     102.5%  pg_resp_bench_R_opt=102.5%
     102.4%  pg_resp_bench_R_opt=102.4%
     102.5%  pg_resp_bench_R_opt=102.5%
     102.5%  pg_resp_bench_R_opt=102.5%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.0%  pg_resp_bench_R_opt=102.0%
     102.9%  pg_resp_bench_R_opt=102.9%
     101.6%  pg_resp_bench_R_opt=101.6%
     101.8%  pg_resp_bench_R_opt=101.8%
     101.6%  pg_resp_bench_R_opt=101.6%
     101.5%  pg_resp_bench_R_opt=101.5%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.1%  pg_resp_bench_R_opt=102.1%
     101.6%  pg_resp_bench_R_opt=101.6%
     101.3%  pg_resp_bench_R_opt=101.3%
     102.4%  pg_resp_bench_R_opt=102.4%
     102.3%  pg_resp_bench_R_opt=102.3%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.1%  pg_resp_bench_R_opt=102.1%
     101.7%  pg_resp_bench_R_opt=101.7%
     101.9%  pg_resp_bench_R_opt=101.9%
     102.2%  pg_resp_bench_R_opt=102.2%
     101.7%  pg_resp_bench_R_opt=101.7%
     102.2%  pg_resp_bench_R_opt=102.2%
     102.4%  pg_resp_bench_R_opt=102.4%
       0.2%  pg_resp_bench_R_opt=0.2%
     101.6%  pg_resp_bench_R_opt=101.6%
     101.9%  pg_resp_bench_R_opt=101.9%
